"No.","Time","Source","Destination","Protocol","Length","Info"
"2031","83.497049","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=389121 Ack=1 Win=2048 Len=1024"
"2033","83.499254","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=390145 Ack=1 Win=2048 Len=1024"
"2034","83.501471","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=391169 Ack=1 Win=2048 Len=1024"
"2036","83.503670","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=392193 Ack=1 Win=2048 Len=1024"
"2704","116.110121","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=395265 Ack=1 Win=2048 Len=1024"
"2705","116.114305","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=396289 Ack=1 Win=2048 Len=1024"
"2707","116.118521","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=397313 Ack=1 Win=2048 Len=1024"
"2708","116.123725","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=398337 Ack=1 Win=2048 Len=1024"
"2710","116.127926","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=399361 Ack=1 Win=2048 Len=1024"
"2711","116.132116","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=400385 Ack=1 Win=2048 Len=1024"
"2713","116.136260","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=401409 Ack=1 Win=2048 Len=1024"
"2714","116.141538","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=402433 Ack=1 Win=2048 Len=1024"
"2716","116.145739","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=403457 Ack=1 Win=2048 Len=1024"
"2717","116.149926","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=404481 Ack=1 Win=2048 Len=1024"
"2719","116.154133","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=405505 Ack=1 Win=2048 Len=1024"
"2720","116.158336","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=406529 Ack=1 Win=2048 Len=1024"
"2722","116.163514","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=407553 Ack=1 Win=2048 Len=1024"
"2723","116.167691","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=408577 Ack=1 Win=2048 Len=1024"
"2725","116.171958","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=409601 Ack=1 Win=2048 Len=1024"
"2726","116.176152","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=410625 Ack=1 Win=2048 Len=1024"
"2728","116.180363","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=411649 Ack=1 Win=2048 Len=1024"
"2729","116.185580","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=412673 Ack=1 Win=2048 Len=1024"
"2731","116.189770","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=413697 Ack=1 Win=2048 Len=1024"
"2732","116.193979","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=414721 Ack=1 Win=2048 Len=1024"
"2734","116.198187","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=415745 Ack=1 Win=2048 Len=1024"
"2735","116.202395","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=416769 Ack=1 Win=2048 Len=1024"
"2737","116.207596","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=417793 Ack=1 Win=2048 Len=1024"
"2738","116.211801","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=418817 Ack=1 Win=2048 Len=1024"
"2740","116.215962","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=419841 Ack=1 Win=2048 Len=1024"
"2741","116.220224","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=420865 Ack=1 Win=2048 Len=1024"
"2743","116.224430","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=421889 Ack=1 Win=2048 Len=1024"
"2744","116.229604","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=422913 Ack=1 Win=2048 Len=1024"
"2746","116.233835","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=423937 Ack=1 Win=2048 Len=1024"
"2747","116.238029","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=424961 Ack=1 Win=2048 Len=1024"
"2749","116.242235","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=425985 Ack=1 Win=2048 Len=1024"
"2750","116.246442","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=427009 Ack=1 Win=2048 Len=1024"
"2752","116.251653","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=428033 Ack=1 Win=2048 Len=1024"
"2753","116.255850","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=429057 Ack=1 Win=2048 Len=1024"
"2755","116.258365","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=430081 Ack=1 Win=2048 Len=1024"
"2756","116.260590","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=431105 Ack=1 Win=2048 Len=1024"
"2758","116.262760","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=432129 Ack=1 Win=2048 Len=1024"
"2759","116.264973","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=433153 Ack=1 Win=2048 Len=1024"
"2761","116.268166","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=434177 Ack=1 Win=2048 Len=1024"
"2762","116.272377","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=435201 Ack=1 Win=2048 Len=1024"
"2765","116.277586","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=436225 Ack=1 Win=2048 Len=1024"
"2766","116.281787","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=437249 Ack=1 Win=2048 Len=1024"
"2768","116.285984","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=438273 Ack=1 Win=2048 Len=1024"
"2769","116.290207","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=439297 Ack=1 Win=2048 Len=1024"
"2771","116.294397","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=440321 Ack=1 Win=2048 Len=1024"
"2772","116.299604","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=441345 Ack=1 Win=2048 Len=1024"
"2774","116.303809","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=442369 Ack=1 Win=2048 Len=1024"
"2775","116.308009","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=443393 Ack=1 Win=2048 Len=1024"
"2777","116.312246","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=444417 Ack=1 Win=2048 Len=1024"
"2778","116.316428","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=445441 Ack=1 Win=2048 Len=1024"
"2780","116.321631","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=446465 Ack=1 Win=2048 Len=1024"
"2781","116.325772","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=447489 Ack=1 Win=2048 Len=1024"
"2783","116.330035","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=448513 Ack=1 Win=2048 Len=1024"
"2784","116.334246","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=449537 Ack=1 Win=2048 Len=1024"
"2786","116.338454","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=450561 Ack=1 Win=2048 Len=1024"
"2787","116.343659","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=451585 Ack=1 Win=2048 Len=1024"
"2789","116.347819","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=452609 Ack=1 Win=2048 Len=1024"
"2790","116.352063","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=453633 Ack=1 Win=2048 Len=1024"
"2792","116.356265","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=454657 Ack=1 Win=2048 Len=1024"
"2793","116.360541","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=455681 Ack=1 Win=2048 Len=1024"
"2795","116.365686","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=456705 Ack=1 Win=2048 Len=1024"
"3467","148.630034","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=459777 Ack=1 Win=2048 Len=1024"
"3469","148.634231","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=460801 Ack=1 Win=2048 Len=1024"
"3470","148.639448","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=461825 Ack=1 Win=2048 Len=1024"
"3472","148.643640","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=462849 Ack=1 Win=2048 Len=1024"
"3473","148.647840","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=463873 Ack=1 Win=2048 Len=1024"
"3475","148.652048","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=464897 Ack=1 Win=2048 Len=1024"
"3476","148.656252","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=465921 Ack=1 Win=2048 Len=1024"
"3478","148.661400","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=466945 Ack=1 Win=2048 Len=1024"
"3479","148.665587","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=467969 Ack=1 Win=2048 Len=1024"
"3481","148.669792","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=468993 Ack=1 Win=2048 Len=1024"
"3482","148.674014","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=470017 Ack=1 Win=2048 Len=1024"
"3484","148.678206","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=471041 Ack=1 Win=2048 Len=1024"
"3485","148.682682","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=472065 Ack=1 Win=2048 Len=1024"
"3487","148.684886","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=473089 Ack=1 Win=2048 Len=1024"
"3488","148.687086","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=474113 Ack=1 Win=2048 Len=1024"
"3490","148.689293","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=475137 Ack=1 Win=2048 Len=1024"
"3491","148.691498","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=476161 Ack=1 Win=2048 Len=1024"
"3493","148.695698","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=477185 Ack=1 Win=2048 Len=1024"
"3494","148.699900","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=478209 Ack=1 Win=2048 Len=1024"
"3496","148.704116","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=479233 Ack=1 Win=2048 Len=1024"
"3497","148.709320","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=480257 Ack=1 Win=2048 Len=1024"
"3499","148.713522","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=481281 Ack=1 Win=2048 Len=1024"
"3500","148.717723","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=482305 Ack=1 Win=2048 Len=1024"
"3502","148.721930","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=483329 Ack=1 Win=2048 Len=1024"
"3503","148.726141","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=484353 Ack=1 Win=2048 Len=1024"
"3505","148.731348","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=485377 Ack=1 Win=2048 Len=1024"
"3506","148.735544","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=486401 Ack=1 Win=2048 Len=1024"
"3508","148.739750","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=487425 Ack=1 Win=2048 Len=1024"
"3509","148.743960","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=488449 Ack=1 Win=2048 Len=1024"
"3511","148.748160","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=489473 Ack=1 Win=2048 Len=1024"
"3512","148.753366","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=490497 Ack=1 Win=2048 Len=1024"
"3514","148.757609","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=491521 Ack=1 Win=2048 Len=1024"
"3515","148.761780","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=492545 Ack=1 Win=2048 Len=1024"
"3517","148.765980","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=493569 Ack=1 Win=2048 Len=1024"
"3518","148.770187","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=494593 Ack=1 Win=2048 Len=1024"
"3520","148.775398","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=495617 Ack=1 Win=2048 Len=1024"
"3521","148.779594","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=496641 Ack=1 Win=2048 Len=1024"
"3523","148.783796","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=497665 Ack=1 Win=2048 Len=1024"
"3524","148.788011","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=498689 Ack=1 Win=2048 Len=1024"
"3526","148.792215","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=499713 Ack=1 Win=2048 Len=1024"
"3527","148.797419","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=500737 Ack=1 Win=2048 Len=1024"
"3529","148.801633","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=501761 Ack=1 Win=2048 Len=1024"
"3530","148.805846","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=502785 Ack=1 Win=2048 Len=1024"
"3532","148.810047","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=503809 Ack=1 Win=2048 Len=1024"
"3533","148.814249","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=504833 Ack=1 Win=2048 Len=1024"
"3535","148.819460","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=505857 Ack=1 Win=2048 Len=1024"
"3536","148.823660","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=506881 Ack=1 Win=2048 Len=1024"
"3538","148.827862","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=507905 Ack=1 Win=2048 Len=1024"
"3539","148.832050","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=508929 Ack=1 Win=2048 Len=1024"
"3541","148.837280","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=509953 Ack=1 Win=2048 Len=1024"
"3542","148.841476","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=510977 Ack=1 Win=2048 Len=1024"
"3544","148.845655","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=512001 Ack=1 Win=2048 Len=1024"
"3545","148.849892","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=513025 Ack=1 Win=2048 Len=1024"
"3547","148.852396","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=514049 Ack=1 Win=2048 Len=1024"
"3548","148.854589","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=515073 Ack=1 Win=2048 Len=1024"
"3550","148.856795","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=516097 Ack=1 Win=2048 Len=1024"
"3551","148.858996","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=517121 Ack=1 Win=2048 Len=1024"
"3553","148.862204","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=518145 Ack=1 Win=2048 Len=1024"
"3554","148.867426","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=519169 Ack=1 Win=2048 Len=1024"
"3556","148.871615","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=520193 Ack=1 Win=2048 Len=1024"
"3557","148.875793","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=521217 Ack=1 Win=2048 Len=1024"
"3559","148.880027","192.168.0.214","192.168.0.200","TCP","1078","5001  >  50264 [PSH, ACK] Seq=522241 Ack=1 Win=2048 Len=1024"
